,time,s1,s2,s3,s4,0
374,1398489419.029,392.14941582663744,402.7303999996121,366.75476141840886,368.82615366247137,382.61518272678245
375,1398489420.635,367.69658560100874,378.7303999983607,354.011398699142,344.5953843155187,361.25844215350753
376,1398489421.635,353.1335667112984,378.73040000017966,344.4538766598126,332.47999964177995,352.19946075326766
377,1398489423.269,343.35243462079984,390.7303999989864,354.011398699142,339.4030765982396,356.87432747929194
378,1398489424.864,398.6701705533071,402.7303999996121,376.3122834572554,372.28769214083235,387.5001365377517
379,1398489425.864,423.12300077893576,414.73040000023786,382.68396481713023,382.67230757539056,400.8024182929236
380,1398489426.863,416.60224605201904,402.7303999996121,376.3122834577383,380.9415383362101,394.1466169613949
381,1398489427.862,403.5607365986799,402.7303999996121,369.94060209786335,374.0184613800128,387.5625500190421
382,1398489429.527,348.2430006661727,366.7303999995539,338.0821953004206,327.2876919245009,345.085821972662
383,1398489432.775,351.5033780295075,390.7303999989864,357.19723937859646,342.86461507633817,360.5739081208571
384,1398489433.775,388.88903846330265,390.73040000080533,379.4981241371928,375.7492306189309,383.71669830505795
385,1398489434.774,437.79469891456006,426.7304000008636,389.05564617652226,394.7876922491292,412.0921093352688
386,1398489435.774,441.05507627764774,402.7303999996121,385.8698054965848,393.0569230099488,405.67805119594834
387,1398489437.277,385.6286610997208,402.7303999996121,360.3830800585339,361.9030767062741,377.6613044660352
388,1398489439.054,348.2430006659256,378.73040000017966,350.8255580192045,329.01846116341903,351.7043549621822
389,1398489440.67,336.8316798941302,354.7304000007472,344.4538766598126,325.5569226853204,340.39321981000256
390,1398489441.67,344.98262330259075,378.73040000017966,357.1972393790794,341.1338458371577,355.5110271297519
391,1398489442.669,372.5871516461345,402.7303999996121,373.1264427778008,368.8261536627337,379.3175370215703
392,1398489444.249,424.75318946072673,426.7304000008636,382.68396481713023,386.1338460534892,405.07535008305246
393,1398489445.854,408.4513026435585,414.7303999984189,369.94060209786335,375.7492306189309,392.2178838396929
394,1398489446.853,370.9569629643436,378.73040000017966,354.011398699142,351.5184612717159,363.8043057338453
395,1398489447.852,361.17583087409207,366.7303999995539,350.8255580192045,341.1338458371577,354.96640868250205
396,1398489448.851,346.61281198438166,378.7303999983607,341.2680359798751,329.01846116368137,348.9074272815747
397,1398489452.893,408.45130264380566,402.7303999996121,382.68396481713023,380.9415383362101,393.7018014491896
398,1398489454.523,390.5192271450936,402.7303999996121,360.3830800585339,358.44153822791316,378.01856135778814
399,1398489455.528,380.738095054595,390.7303999989864,350.8255580192045,351.5184612717159,368.45312858612544
400,1398489456.527,362.80601955588304,390.7303999989864,354.011398699142,346.3261535544368,363.46849295211206
401,1398489457.526,359.5456421923011,366.7303999995539,347.6397173392671,344.5953843152563,354.6277859615946
402,1398489459.013,374.2173403279255,390.7303999989864,357.1972393790794,351.5184612717159,368.4158602444268
403,1398489461.819,393.7796045081813,378.73040000017966,373.1264427778008,367.0953844235533,378.18295792742873
404,1398489462.818,392.14941582663744,414.7303999984189,366.75476141840886,367.0953844235533,385.1824904167546
405,1398489463.817,382.368283736386,378.73040000017966,360.3830800585339,356.710768988995,369.5481331960236
406,1398489464.816,374.2173403279255,390.7303999989864,357.1972393790794,353.2492305108964,368.8485525542219
407,1398489466.558,366.06639691921777,378.7303999983607,360.3830800585339,353.2492305108964,364.6072768717522
408,1398489468.084,387.2588497815117,390.73040000080533,363.5689207384714,358.44153822791316,374.99992718717544
409,1398489469.083,390.51922714484647,390.73040000080533,366.75476141840886,368.82615366247137,379.207635556633
410,1398489470.552,388.88903846330265,402.7303999996121,369.94060209786335,361.9030767062741,380.86577931676305
411,1398489471.551,379.1079063730512,402.7303999996121,360.3830800585339,353.2492305108964,373.86765423552333
412,1398489472.992,370.9569629643436,402.7303999996121,360.3830800585339,353.2492305108964,371.82991838334647
413,1398489474.555,385.6286610997208,414.7303999984189,369.94060209786335,361.9030767062741,383.05068497556925
414,1398489475.555,393.7796045081813,402.7303999996121,363.5689207384714,361.9030767062741,380.4955004881347
415,1398489476.554,397.0399818717632,390.7303999989864,363.5689207384714,361.9030767062741,378.3105948288738
416,1398489477.554,387.2588497815117,378.73040000017966,360.3830800585339,358.4415382281755,371.20346701710014
417,1398489478.949,362.80601955588304,390.7303999989864,357.1972393790794,354.9799997500769,366.4284146710064
418,1398489481.747,383.9984724181769,390.73040000080533,366.75476141840886,354.97999974981445,374.1159083968014
419,1398489482.746,395.4097931899722,390.73040000080533,369.94060209786335,361.9030767062741,379.49596799872876
420,1398489483.745,392.14941582663744,366.7303999995539,363.5689207384714,367.0953844235533,372.386030247054
421,1398489484.745,385.6286610997208,390.73040000080533,363.5689207384714,365.3646151843727,376.32314925584257
422,1398489486.587,379.1079063730512,378.73040000017966,360.3830800585339,356.710768988995,368.7330388551899
423,1398489488.171,374.2173403279255,366.7303999995539,357.19723937859646,351.5184612717159,362.41586024444797
424,1398489489.171,375.84752900946927,378.73040000017966,360.3830800585339,354.9799997500769,367.48525220456486
425,1398489490.87,379.1079063730512,390.7303999989864,360.3830800585339,356.710768988995,371.73303885489156
426,1398489491.869,383.9984724181769,378.73040000017966,366.7547614179259,361.9030767062741,372.84667763563914
427,1398489494.094,390.51922714484647,378.73040000017966,366.7547614179259,368.82615366247137,376.20763555635585
428,1398489495.817,385.6286610997208,402.7303999996121,363.5689207384714,356.710768988995,377.15968770669986
429,1398489496.817,374.2173403279255,390.7303999989864,357.1972393790794,354.9799997500769,369.281244864017
430,1398489497.816,366.06639691921777,366.7303999995539,357.1972393790794,353.2492305108964,360.8108167021868
431,1398489498.815,366.06639691946486,390.7303999989864,354.011398699142,353.2492305108964,366.0143565321224
432,1398489501.615,388.88903846330265,414.7303999984189,363.5689207384714,356.710768988995,380.974782047297
433,1398489503.326,393.7796045084284,390.73040000080533,360.3830800585339,367.09538442329085,377.99711724776466
434,1398489504.325,380.738095054595,378.7303999983607,357.19723937859646,360.1723074670937,369.20951047466144
435,1398489505.326,377.4777176912602,390.7303999989864,360.3830800585339,354.97999974981445,370.8927993746487
436,1398489506.325,374.2173403276784,390.7303999989864,363.5689207384714,353.2492305108964,370.44147289400814
437,1398489507.946,369.3267742827997,414.73040000023786,363.5689207384714,353.2492305108964,375.21883138310136
438,1398489509.531,387.2588497815117,390.7303999989864,360.3830800585339,356.710768988995,373.7707747070067
439,1398489512.895,369.3267742827997,390.7303999989864,360.3830800585339,358.4415382281755,369.7204481421238
440,1398489513.894,375.84752900946927,390.73040000080533,363.5689207384714,354.97999974981445,371.2817123746401
441,1398489514.893,382.368283736386,390.73040000080533,360.3830800585339,354.9799997500769,372.11544088645053
442,1398489516.517,385.6286610997208,366.7303999995539,366.75476141840886,365.3646151843727,371.11960942551406
443,1398489518.039,383.9984724181769,390.7303999989864,363.5689207384714,363.63384594519226,375.48290977520674
444,1398489519.038,385.6286610997208,366.7303999995539,363.5689207384714,358.44153822791316,368.59238001641484
445,1398489520.478,379.1079063730512,402.7303999996121,363.5689207384714,349.78769203253546,373.79872978591754
446,1398489521.477,369.32677428255266,378.73040000017966,360.3830800585339,353.24923051063405,365.42237121297507
447,1398489522.946,369.32677428255266,390.7303999989864,360.3830800585339,356.710768988995,369.28775583226695
448,1398489524.544,390.51922714484647,390.73040000080533,363.5689207384714,360.1723074670937,376.2477138378042
449,1398489525.544,392.14941582663744,402.7303999996121,369.94060209786335,360.1723074670937,381.2481813478016
450,1398489526.543,388.88903846330265,402.7303999996121,360.3830800585339,360.1723074670937,378.04370649713553
451,1398489527.542,372.5871516461345,390.7303999989864,363.5689207384714,360.1723074670937,371.76469496267146
452,1398489529.041,366.06639691921777,378.73040000017966,350.8255580192045,348.05692279361733,360.9198194330548
453,1398489531.742,385.6286610997208,390.73040000080533,369.94060209786335,367.0953844235533,378.3487619054857
454,1398489532.742,400.300359235098,390.73040000080533,369.94060209786335,375.7492306189309,384.1801479881744
455,1398489533.741,405.19092528022367,390.73040000080533,366.75476141840886,370.55692290165194,383.3082524002724
456,1398489534.74,385.6286610999679,390.7303999989864,357.1972393790794,356.710768988995,372.5667673667572
457,1398489536.556,343.35243462079984,378.7303999983607,350.8255580192045,342.86461507633817,353.9432519286758
458,1398489538.096,349.8731893477165,378.7303999983607,360.3830800585339,348.05692279361733,359.2608980495571
459,1398489539.095,385.6286610999679,390.73040000080533,363.5689207384714,356.710768988995,374.1596877070599
460,1398489541.228,414.9720573704752,402.7303999996121,379.4981241371928,382.6723075751282,394.9682222706021
461,1398489542.228,388.8890384630556,390.7303999989864,363.5689207379885,365.3646151843727,377.1382435961008
462,1398489544.116,359.5456421925482,390.7303999989864,347.6397173392671,342.86461507607584,360.19509365171933
463,1398489545.837,361.17583087409207,390.7303999989864,360.3830800585339,348.05692279361733,365.0865584313074
464,1398489546.839,383.9984724181769,402.7303999996121,366.7547614179259,367.0953844235533,380.14475456481705
465,1398489547.838,387.2588497815117,378.73040000017966,366.7547614179259,368.8261536627337,375.39254121558776
466,1398489548.837,395.4097931899722,390.73040000080533,366.7547614179259,372.28769214083235,381.295661687384
467,1398489551.69,385.6286610999679,402.7303999996121,360.3830800585339,361.90307670601186,377.6613044660315
468,1398489553.301,367.69658560100874,402.7303999996121,350.8255580192045,344.5953843155187,366.461981983836
469,1398489554.3,374.2173403276784,378.73040000017966,357.1972393790794,356.710768988995,366.71393717398314
470,1398489555.3,379.1079063730512,402.7303999996121,363.5689207384714,360.1723074670937,376.3948836445571
471,1398489556.299,383.9984724181769,390.73040000080533,363.5689207384714,368.8261536627337,376.78098670504687
472,1398489558.016,379.1079063730512,402.7303999996121,363.5689207384714,361.90307670601186,376.82757595428666
473,1398489559.57,362.80601955588304,402.7303999996121,363.5689207384714,353.2492305108964,370.5886427012157
474,1398489561.447,380.738095054595,390.7303999989864,369.94060209786335,363.63384594519226,376.26073577415923
475,1398489562.446,393.7796045081813,390.73040000080533,373.1264427778008,365.3646151843727,380.75026561779003
476,1398489563.445,398.6701705533071,402.7303999996121,366.7547614179259,367.0953844235533,383.8126790985996
477,1398489565.027,387.2588497815117,402.7303999996121,360.3830800585339,360.1723074670937,377.6361593266878
478,1398489566.548,369.3267742827997,390.7303999989864,350.8255580192045,349.78769203279774,365.167606083447
479,1398489567.547,361.17583087409207,378.73040000017966,350.8255580192045,349.78769203253546,360.12987023150293
480,1398489568.546,362.80601955588304,378.7303999983607,366.7547614179259,353.2492305108964,365.38510287076656
481,1398489569.546,377.4777176912602,390.7303999989864,369.94060209786335,368.82615366247137,376.7437183626453
482,1398489574.152,380.738095054595,402.7303999996121,363.5689207384714,361.9030767062741,377.23512312473815
483,1398489575.904,366.06639691921777,378.73040000017966,354.011398699142,351.5184612717159,362.5816642225638
484,1398489576.904,367.69658560100874,390.7303999989864,357.1972393790794,349.78769203279774,366.352979252968
485,1398489577.903,370.9569629643436,378.73040000017966,354.011398699142,349.78769203279774,363.3716134241157
486,1398489578.902,379.10790637280405,402.7303999996121,363.5689207384714,360.1723074670937,376.3948836444953
487,1398489580.456,395.4097931899722,414.7303999984189,376.3122834577383,368.8261536627337,388.8196575772158
488,1398489583.299,390.51922714484647,378.73040000017966,360.3830800585339,361.9030767062741,372.88394597745855
489,1398489584.298,357.9154535107573,366.7303999995539,350.8255580192045,346.3261535544368,355.44939127098814
490,1398489585.311,358.02413275617704,390.7303999989864,350.8255580192045,344.5953843152563,361.04386877240603
491,1398489586.31,354.76375539284226,390.7303999989864,350.8255580192045,342.86461507633817,359.7960821218428
492,1398489588.04,369.3267742827997,378.73040000017966,366.7547614179259,360.1723074670937,368.74606079199975
493,1398489589.582,405.19092528022367,426.73039999904466,379.4981241371928,379.2107690972919,397.6575546284383
494,1398489590.581,406.82111396201464,402.7303999996121,373.1264427778008,379.2107690972919,390.4721814591798
495,1398489592.125,387.2588497815117,402.7303999996121,357.1972393790794,351.5184612717159,374.6762376079798
496,1398489593.125,379.1079063730512,402.7303999996121,354.011398699142,351.5184612717159,371.8420415858803
497,1398489594.823,364.43620823742685,378.7303999983607,350.8255580192045,349.78769203279774,360.9449645719475
498,1398489596.559,375.84752900946927,402.7303999996121,360.3830800585339,353.2492305108964,373.05255989462785
499,1398489597.558,382.368283736386,390.73040000080533,366.7547614179259,354.97999974981445,373.7083612262329
500,1398489598.557,380.738095054595,390.7303999989864,369.94060209786335,356.710768988995,374.5299665351099
501,1398489599.556,383.9984724181769,402.7303999996121,366.7547614179259,363.63384594519226,379.2793699452268
502,1398489601.526,382.368283736386,402.7303999996121,366.75476141840886,358.4415382281755,377.5737458456456
503,1398489604.345,369.32677428255266,390.7303999989864,357.1972393790794,353.2492305108964,367.62591104287867
504,1398489605.345,375.84752900946927,366.7303999995539,360.3830800585339,358.4415382281755,365.3506368239331
505,1398489606.345,393.7796045081813,402.7303999996121,369.94060209786335,365.3646151843727,382.95380544750736
506,1398489607.345,400.300359235098,402.7303999996121,366.7547614179259,368.82615366247137,384.65291857877685
507,1398489608.978,387.2588497815117,390.73040000080533,363.5689207384714,367.0953844235533,377.16338873608544
508,1398489610.533,379.1079063730512,390.7303999989864,357.19723937859646,356.710768988995,370.9365786849072
509,1398489611.532,374.2173403276784,390.7303999989864,357.1972393790794,348.05692279361733,367.55047562484043
510,1398489612.95,366.06639691946486,378.73040000017966,354.011398699142,346.3261535544368,361.28358729330586
511,1398489613.949,361.17583087409207,378.73040000017966,357.1972393790794,349.78769203253546,361.72279057147165
512,1398489615.602,377.4777176912602,390.73040000080533,360.3830800585339,358.44153822791316,371.7581839946281
513,1398489617.315,403.5607365984328,402.7303999996121,369.94060209786335,365.3646151843727,385.39908847007024
514,1398489618.315,393.7796045081813,390.73040000080533,373.1264427778008,368.82615366247137,381.6156502373147
515,1398489619.314,377.4777176912602,378.73040000017966,360.3830800585339,360.1723074670937,369.1908763042668
516,1398489620.313,375.84752900946927,390.7303999989864,354.011398699142,353.2492305108964,368.45963955462344
517,1398489621.997,369.3267742827997,390.7303999989864,350.8255580192045,344.5953843155187,363.8695291541273
518,1398489625.246,380.738095054595,390.73040000080533,363.5689207384714,361.9030767062741,374.23512312503647
519,1398489626.245,388.8890384630556,402.7303999996121,366.75476141840886,360.1723074670937,379.6366268370425
520,1398489627.244,395.4097931899722,390.73040000080533,369.94060209786335,365.3646151843727,380.3613526182534
521,1398489628.244,392.14941582663744,390.73040000080533,366.7547614179259,367.0953844235533,379.1824904172305
522,1398489629.782,374.2173403279255,390.7303999989864,354.011398699142,351.5184612717159,367.61940007444247
523,1398489632.844,377.4777176912602,390.73040000080533,360.3830800585339,358.44153822791316,371.7581839946281
524,1398489634.537,403.5607365984328,390.73040000080533,376.3122834577383,372.28769214083235,385.72277804945224
525,1398489635.537,397.0399818717632,390.73040000080533,363.5689207384714,368.8261536627337,380.04136406844344
526,1398489636.536,380.738095054595,378.73040000017966,357.1972393790794,354.97999974981445,367.91143354591713
527,1398489637.975,349.8731893477165,378.7303999983607,354.011398699142,344.5953843152563,356.8025930901189
528,1398489639.572,377.4777176912602,402.7303999996121,366.75476141840886,353.2492305108964,375.0530274050444
529,1398489640.572,387.2588497815117,390.73040000080533,366.7547614179259,361.90307670601186,376.6617719765637
530,1398489641.571,401.93054791688894,390.73040000080533,369.94060209786335,367.0953844235533,382.42423360977773
531,1398489642.57,398.6701705533071,402.7303999996121,363.5689207384714,368.8261536627337,383.4489112385311
532,1398489645.224,379.10790637280405,378.73040000017966,357.1972393790794,353.2492305108964,367.07119406573986
533,1398489646.881,359.5456421925482,390.7303999989864,354.011398699142,349.78769203253546,363.51878323080297
534,1398489647.88,359.5456421923011,390.7303999989864,357.19723937859646,353.2492305108964,365.18062802019506
535,1398489648.879,374.2173403279255,402.7303999996121,363.5689207384714,356.710768988995,374.30685751375097
536,1398489649.878,393.7796045084284,402.7303999996121,366.75476141840886,358.4415382281755,380.4265760386562
537,1398489651.552,390.51922714484647,402.7303999996121,363.5689207384714,360.1723074670937,379.2477138375059
538,1398489653.025,369.3267742827997,390.7303999989864,366.75476141840886,361.9030767062741,372.17875310161725
539,1398489654.489,388.8890384630556,402.7303999996121,357.19723937859646,356.710768988995,376.3818617075648
540,1398489655.489,392.14941582663744,390.73040000080533,360.3830800585339,358.4415382281755,375.42610852853807
541,1398489656.488,390.51922714484647,390.73040000080533,357.19723937859646,360.1723074670937,374.6547934978355
542,1398489658.321,370.9569629643436,390.7303999989864,360.3830800585339,354.97999974981445,369.26261069291957
543,1398489660.119,375.84752900946927,378.7303999983607,357.1972393790794,353.2492305108964,366.2560997244515
544,1398489661.119,380.73809505484206,390.7303999989864,354.011398699142,354.9799997500769,370.1149733757618
545,1398489662.119,380.738095054595,378.73040000017966,360.3830800585339,363.63384594545454,370.8713552646908
546,1398489663.118,380.73809505484206,390.7303999989864,363.5689207384714,363.63384594519226,374.66781543437304
547,1398489666.024,374.2173403279255,390.7303999989864,354.011398699142,351.5184612717159,367.61940007444247
548,1398489667.568,370.9569629643436,390.7303999989864,360.3830800585339,360.1723074670937,370.56068762223936
549,1398489668.567,385.6286610997208,378.73040000017966,369.94060209786335,363.63384594519226,374.483377285739
550,1398489669.566,401.93054791688894,390.73040000080533,369.94060209786335,367.0953844235533,382.42423360977773
551,1398489670.565,400.300359235098,390.73040000080533,363.5689207384714,367.0953844235533,380.423766099482
552,1398489671.973,367.69658560100874,378.7303999983607,350.8255580192045,351.5184612717159,362.1927512225725
553,1398489674.062,356.39394407438607,378.73040000017966,357.19723937859646,344.5953843155187,359.2292419421702
554,1398489675.7,369.32677428255266,378.73040000017966,354.011398699142,351.5184612717159,363.39675856339755
555,1398489676.7,382.368283736386,390.73040000080533,366.75476141840886,361.9030767062741,375.43913046546857
556,1398489677.703,395.4097931899722,414.7303999984189,369.94060209786335,370.55692290165194,387.6594295469766
557,1398489679.297,382.368283736386,378.73040000017966,357.19723937859646,358.4415382281755,369.1843653358344
558,1398489681.526,353.1335667110513,390.7303999989864,350.8255580192045,344.5953843155187,359.8212272611902
559,1398489682.525,349.8731893477165,378.7303999983607,347.6397173392671,339.4030765982396,353.91159582089597
560,1398489683.524,362.80601955588304,378.73040000017966,357.19723937859646,349.78769203279774,362.1303377418642
561,1398489684.523,401.93054791688894,402.7303999996121,369.94060209786335,372.28769214083235,386.7223105387992
562,1398489687.726,401.93054791688894,402.7303999996121,363.5689207379885,368.82615366247137,384.26400557924023
563,1398489689.362,341.72224593900887,378.7303999983607,341.2680359798751,330.7492304025995,348.1174780799611
564,1398489691.535,348.2430006659256,378.7303999983607,357.19723937859646,344.5953843155187,357.1915060896004
565,1398489692.535,370.9569629643436,378.73040000017966,363.5689207384714,356.710768988995,367.49176317299737
566,1398489693.534,388.8890384630556,390.73040000080533,366.7547614179259,365.3646151843727,377.9347037665399
567,1398489695.02,398.6701705533071,402.7303999996121,373.1264427778008,375.7492306189309,387.5690609874127
568,1398489697.796,377.4777176912602,378.73040000017966,357.1972393790794,351.5184612717159,366.2309545855588
569,1398489698.795,369.3267742827997,378.73040000017966,350.8255580192045,342.86461507633817,360.4368368446305
570,1398489699.794,362.80601955588304,378.73040000017966,344.4538766598126,346.3261535544368,358.07911244257804
571,1398489700.793,366.06639691921777,366.7303999995539,347.6397173392671,348.05692279361733,357.123359262914
572,1398489702.452,379.1079063730512,402.7303999996121,363.5689207384714,360.1723074670937,376.3948836445571
573,1398489704.042,385.6286610997208,402.7303999996121,369.94060209786335,367.0953844235533,381.34876190518736
574,1398489705.049,392.14941582663744,402.7303999996121,366.7547614179259,368.8261536627337,382.6151827267273
575,1398489706.516,395.4097931899722,390.73040000080533,366.75476141840886,363.63384594545454,379.13220013866027
576,1398489707.52,382.368283736386,390.73040000080533,357.1972393790794,354.9799997500769,371.3189807165869
577,1398489708.971,359.654321437968,366.7303999995539,350.8255580192045,346.3261535544368,355.8841082527908
578,1398489710.534,356.39394407438607,390.7303999989864,354.011398699142,348.05692279361733,362.2981663915329
579,1398489711.533,367.69658560100874,390.73040000080533,360.3830800585339,351.5184612717159,367.58213173301596
580,1398489712.533,379.1079063730512,390.7303999989864,366.75476141840886,358.44153822791316,373.7586515045899
581,1398489713.532,388.88903846330265,390.73040000080533,366.7547614179259,367.0953844235533,378.3673960763968
582,1398489714.975,398.6701705533071,402.7303999996121,369.94060209786335,372.28769214083235,385.9072161979037
583,1398489717.858,372.5871516461345,378.7303999983607,354.011398699142,351.5184612717159,364.2118529038383
584,1398489718.857,357.9154535107573,378.7303999983607,350.8255580192045,346.3261535544368,358.44939127068983
585,1398489719.856,356.39394407438607,378.73040000017966,354.011398699142,346.3261535544368,358.8654740820361
586,1398489720.855,366.06639691921777,378.73040000017966,357.19723937859646,351.5184612717159,363.3781243924274
587,1398489722.529,380.738095054595,378.73040000017966,369.94060209786335,360.1723074670937,372.3953511549329
588,1398489724.054,380.73809505484206,390.73040000080533,366.75476141840886,365.3646151843727,375.8969679146072
589,1398489725.054,385.6286610997208,402.7303999996121,366.75476141840886,363.63384594519226,379.6869171157335
590,1398489726.53,385.6286610997208,390.73040000080533,357.1972393790794,358.4415382281755,372.9994596769452
591,1398489727.529,374.2173403279255,402.7303999996121,357.1972393790794,354.9799997500769,372.28124486417346
592,1398489728.956,359.5456421925482,402.7303999996121,347.6397173392671,353.2492305108964,365.7912475105809
593,1398489730.523,375.84752900946927,378.7303999983607,366.75476141840886,358.4415382281755,369.9435571636036
594,1398489731.523,401.93054791688894,402.7303999996121,366.7547614179259,368.8261536627337,385.0604657492902
595,1398489732.522,410.08149132534953,402.7303999996121,369.94060209786335,374.0184613800128,389.19273870070947
596,1398489733.521,393.7796045081813,378.73040000017966,363.5689207384714,368.8261536627337,376.2262697273915
597,1398489734.957,361.17583087409207,378.7303999983607,350.8255580192045,346.3261535544368,359.2644856115235
598,1398489737.84,370.9569629643436,390.7303999989864,363.5689207384714,354.9799997500769,370.0590708629695
599,1398489738.839,385.6286610997208,390.73040000080533,369.94060209786335,368.82615366247137,378.7814542152152
600,1398489739.838,397.0399818717632,402.7303999996121,363.5689207379885,370.55692290165194,383.4740563777539
601,1398489740.837,395.4097931899722,390.73040000080533,373.1264427778008,367.0953844235533,381.5905050980329
602,1398489742.555,380.738095054595,390.73040000080533,363.5689207384714,354.9799997500769,372.50435388598714
603,1398489744.158,366.06639691921777,390.7303999989864,357.19723937859646,349.78769203279774,365.9454320823995
604,1398489745.159,366.06639691921777,402.7303999996121,363.5689207384714,353.2492305108964,371.40373704204944
605,1398489746.862,397.0399818717632,390.73040000080533,366.75476141840886,365.3646151843727,379.97243961883754
606,1398489747.862,395.4097931899722,390.73040000080533,363.5689207384714,365.3646151843727,378.76843227840544
607,1398489749.632,377.4777176912602,390.73040000080533,357.19723937859646,356.710768988995,370.5290315149142
608,1398489752.801,372.5871516461345,378.73040000017966,360.3830800585339,353.2492305108964,366.2374655539361
609,1398489753.81,374.2173403276784,378.73040000017966,360.3830800585339,354.97999974981445,367.07770503405163
610,1398489754.809,379.1079063730512,402.7303999996121,363.5689207384714,360.1723074670937,376.3948836445571
611,1398489756.544,388.88903846330265,390.73040000080533,366.75476141840886,361.9030767062741,377.06931914719775
612,1398489758.205,387.2588497815117,402.7303999996121,363.5689207384714,356.710768988995,377.5672348771476
613,1398489759.855,374.2173403279255,402.7303999996121,357.19723937859646,353.2492305108964,371.8485525542576
614,1398489760.854,379.1079063730512,378.73040000017966,354.011398699142,356.710768988995,367.1401185153419
615,1398489761.853,377.4777176912602,378.73040000017966,357.19723937859646,356.710768988995,367.5290315147578
616,1398489762.852,380.738095054595,378.73040000017966,366.75476141840886,360.1723074670937,371.59889098506926
617,1398489764.56,388.88903846330265,402.7303999996121,363.5689207384714,360.1723074670937,378.84016666712
618,1398489767.686,379.1079063730512,378.73040000017966,354.011398699142,354.97999974981445,366.70742620554677
619,1398489768.685,359.5456421925482,378.73040000017966,354.011398699142,351.5184612717159,360.9514755408964
620,1398489769.684,353.1335667110513,390.7303999989864,354.011398699142,348.05692279361733,361.48307205069926
621,1398489770.683,358.02413275617704,378.7303999983607,360.3830800585339,349.78769203279774,361.7313262114674
622,1398489772.252,398.6701705533071,390.73040000080533,369.94060209786335,370.55692290165194,382.4745238884069
623,1398489774.041,413.34186868868426,414.73040000023786,369.94060209786335,377.47999985811146,393.8732176612242
624,1398489775.041,395.4097931899722,390.73040000080533,363.5689207384714,368.82615366247137,379.6338168979301
625,1398489776.625,357.9154535107573,366.7303999995539,344.4538766598126,342.86461507633817,352.9910863116155
626,1398489777.625,346.6128119841346,366.7303999995539,350.8255580192045,341.1338458371577,351.3256539600127
627,1398489779.31,388.8890384630556,390.73040000080533,376.3122834577383,365.3646151843727,380.32408427649295
628,1398489781.516,398.6701705533071,402.7303999996121,369.94060209786335,368.82615366247137,385.04183157831346
629,1398489782.515,387.2588497815117,390.73040000080533,360.3830800585339,365.3646151843727,375.9342362563059
630,1398489783.514,370.9569629643436,390.7303999989864,357.19723937859646,358.4415382281755,369.33153514252547
631,1398489784.513,364.43620823742685,378.7303999983607,350.8255580192045,348.05692279361733,360.51227226215235
632,1398489786.506,370.9569629643436,378.73040000017966,350.8255580192045,348.05692279361733,362.1424609443363
633,1398489789.262,393.7796045084284,390.7303999989864,369.94060209786335,370.55692290165194,381.2518823767325
634,1398489790.262,398.6701705533071,402.7303999996121,366.7547614179259,365.3646151843727,383.37998678880444
635,1398489791.262,390.51922714484647,402.7303999996121,363.5689207384714,356.710768988995,378.38232921798124
636,1398489792.261,370.9569629643436,390.7303999989864,357.19723937859646,354.9799997500769,368.4661505230008
637,1398489794.072,370.9569629643436,390.73040000080533,360.3830800585339,351.5184612717159,368.3972260738497
638,1398489795.565,374.2173403279255,378.73040000017966,354.011398699142,353.2492305108964,365.05209238453585
639,1398489796.564,372.5871516461345,390.73040000080533,357.1972393790794,354.9799997500769,368.87369769402403
640,1398489798.012,383.99847241792975,390.73040000080533,366.7547614179259,363.63384594519226,376.2793699454633
641,1398489799.011,395.4097931902194,402.7303999996121,376.3122834577383,368.8261536627337,385.81965757757587
642,1398489800.465,395.4097931899722,402.7303999996121,363.5689207384714,363.63384594519226,381.335739968312
643,1398489802.051,348.2430006659256,378.7303999983607,350.8255580192045,348.05692279361733,356.46397036927704
644,1398489803.05,344.98262330259075,366.7303999995539,350.8255580192045,346.3261535544368,352.21618371894647
645,1398489804.049,356.3939440746332,366.7303999995539,354.011398699142,344.5953843152563,355.43278177214637
646,1398489805.049,377.4777176912602,390.73040000080533,357.19723937859646,354.97999974981445,370.0963392051191
647,1398489806.549,393.7796045081813,402.7303999996121,373.1264427778008,372.28769214083235,385.48103485660664
648,1398489809.278,388.8890384630556,390.73040000080533,363.5689207384714,363.63384594545454,376.70555128694673
649,1398489810.844,383.9984724181769,378.73040000017966,350.8255580192045,356.710768988995,367.56629985663903
650,1398489811.843,364.436208237674,390.7303999989864,354.011398699142,353.2492305108964,365.60680936167466
651,1398489812.842,362.80601955588304,378.73040000017966,354.011398699142,351.5184612717159,361.76656988173016
652,1398489814.533,362.80601955588304,402.7303999996121,357.1972393790794,351.5184612717159,368.56303005157264
653,1398489816.565,377.4777176912602,402.7303999996121,369.94060209786335,363.63384594545454,378.44564143354756
654,1398489818.074,393.7796045081813,390.73040000080533,369.94060209786335,368.82615366247137,380.81919006733034
655,1398489819.073,408.4513026435585,402.7303999996121,373.1264427778008,370.55692290165194,388.7162670806558
656,1398489820.072,397.0399818717632,390.73040000080533,366.75476141840886,363.63384594519226,379.5397473090424
657,1398489821.512,366.06639691921777,366.7303999995539,350.8255580192045,351.5184612717159,358.785204052423
658,1398489823.05,351.5033780295075,354.7304000007472,347.63971733975,346.3261535544368,350.04991223111034
659,1398489824.049,357.9154535107573,390.7303999989864,357.1972393790794,344.5953843152563,362.60961930101985
660,1398489825.048,375.84752900946927,390.73040000080533,363.5689207384714,358.4415382281755,372.14709699423037
